source,destination,f1,f2,f3,f4,f5
1458,1263,89,10,28,46,50
613,732,94,56,31,27,70
937,764,2,47,51,60,36
1522,350,48,75,95,84,44
392,316,4,82,6,25,12
83,1639,40,29,39,38,49
618,829,27,56,12,2,98
109,318,92,15,53,42,58
1177,730,94,80,45,81,6
1636,405,0,72,75,12,57
246,681,0,69,83,33,23
1223,268,15,76,5,28,19
621,560,89,97,93,67,27
42,173,42,4,77,62,38
403,593,22,29,1,52,23
1106,9,93,70,21,28,88
352,311,86,72,19,1,93
847,163,55,83,58,25,55
1521,556,89,2,0,73,98
770,448,17,54,54,88,39
282,926,36,61,5,41,9
1213,278,86,65,96,24,49
1071,1078,68,78,45,26,51
935,498,54,32,99,22,96
744,15,0,77,56,89,96
1393,157,11,58,48,3,56
491,648,12,42,23,44,60
1238,544,47,53,44,29,93
443,677,61,54,60,46,82
619,49,12,8,88,41,8
1391,869,78,76,3,13,64
1516,1550,72,33,82,79,99
1548,312,39,75,16,16,16
554,74,95,34,94,49,79
147,549,68,14,8,67,89
1018,1404,94,34,88,56,18
1085,1032,15,58,47,35,29
1161,645,66,53,7,0,21
401,341,63,63,67,75,95
842,1371,12,54,77,30,10
145,312,40,64,55,21,52
482,894,33,1,92,44,33
1115,342,60,77,59,5,56
608,1498,28,65,4,97,57
1607,140,96,37,58,54,37
1381,1541,79,77,88,56,41
1378,906,36,49,49,0,59
608,1427,78,5,0,20,13
1482,1163,62,91,84,57,51
990,1029,51,16,39,69,15
1580,820,99,4,37,61,3
770,933,56,95,43,75,92
443,318,98,17,47,2,9
275,914,83,12,17,44,26
1140,17,74,83,79,94,13
524,396,83,48,59,44,18
843,742,42,94,43,39,73
507,989,78,38,27,27,56
1615,663,52,87,19,93,30
165,412,2,19,19,50,79
576,1207,68,22,98,35,14
1281,697,30,20,39,92,3
1099,855,59,44,47,48,5
1378,956,45,93,12,64,0
913,477,75,22,72,93,31
691,1616,39,72,25,68,45
558,440,51,28,77,36,26
443,51,28,31,81,54,98
333,422,85,3,97,85,41
656,1307,50,19,13,25,91
894,1584,95,48,44,54,97
921,812,44,3,11,59,46
1581,1614,93,85,32,58,22
695,22,23,89,63,46,85
1045,190,99,44,71,70,30
576,863,93,92,70,44,76
1529,592,1,59,81,43,67
1285,102,94,73,90,15,59
614,924,92,26,23,58,71
223,59,87,68,49,57,31
1390,949,78,75,52,89,75
825,260,29,71,59,74,18
1149,115,80,99,73,42,17
1390,698,17,3,55,7,27
1106,945,13,62,7,49,65
201,1278,41,63,99,40,3
770,368,93,94,1,12,37
541,436,75,18,75,93,47
262,1037,65,12,77,2,63
279,1273,58,81,37,99,41
145,1132,87,23,12,87,3
1436,1524,81,4,3,85,7
793,879,89,19,11,75,19
728,1189,15,68,43,49,88
1367,1282,45,91,13,32,90
505,127,96,64,19,97,96
1394,592,59,16,47,22,89
140,543,43,33,96,94,53
1179,93,66,45,44,24,10
1491,523,55,77,57,24,53
1255,1204,27,2,70,0,2
515,564,38,79,56,76,48
576,387,64,75,3,71,87
762,1163,74,40,14,92,61
1061,1558,61,64,67,18,45
1523,103,88,78,90,34,25
911,776,10,68,92,45,56
1140,893,53,89,16,92,44
491,1170,1,64,25,86,25
1071,592,8,90,48,74,51
836,1107,80,28,51,97,9
724,1043,12,76,77,8,83
1099,31,77,4,6,57,54
125,1090,12,44,45,50,97
683,1558,44,29,76,75,34
641,293,44,1,79,74,65
1304,984,2,33,66,4,20
586,50,12,79,5,11,24
702,763,79,74,49,82,67
539,1004,18,49,94,81,4
1592,1293,80,72,50,28,81
1424,764,12,92,10,72,26
524,178,17,47,61,76,33
528,495,10,34,30,88,25
761,1371,34,24,87,20,12
635,1228,18,30,74,54,1
1313,549,91,13,0,95,44
658,1442,70,28,77,60,2
558,12,24,88,25,40,76
1388,469,96,76,29,92,90
491,171,70,24,11,60,50
657,641,41,19,62,45,23
488,681,11,20,90,11,99
212,65,24,33,1,4,57
1025,833,91,94,49,7,50
656,1108,93,28,49,54,15
218,1465,62,46,36,93,54
1292,759,62,42,13,79,30
911,522,28,97,69,98,52
1429,440,65,52,56,49,90
106,1251,68,7,75,54,68
223,236,10,68,5,68,76
42,901,95,54,65,65,27
1245,1539,94,99,54,35,51
398,588,30,33,73,19,52
371,1550,45,94,10,81,58
1436,31,89,25,51,74,59
431,1375,99,77,41,90,81
685,1523,26,21,25,4,42
1097,1286,21,75,43,30,83
1632,350,1,36,53,73,93
778,1229,74,52,83,89,9
401,1363,58,20,92,92,95
352,285,50,90,43,81,39
1386,939,48,81,7,1,16
1108,1471,88,88,50,28,50
751,417,27,67,21,21,70
1099,563,41,33,98,43,68
408,1290,49,93,8,82,27
1275,361,23,13,20,0,34
1286,1320,95,19,23,92,8
700,483,1,67,25,59,46
1170,187,29,48,20,60,62
147,860,82,18,37,25,69
562,367,7,73,7,96,54
1222,416,59,42,49,96,9
534,714,13,49,72,18,57
1423,1225,82,68,94,94,78
1085,675,46,5,8,21,41
1546,824,12,35,67,18,17
528,233,78,78,99,55,19
641,1285,71,0,14,25,77
382,1025,31,71,48,42,91
1110,1447,35,5,3,30,40
1572,370,8,35,78,1,23
1554,1614,43,2,31,60,37
1095,927,91,53,46,35,26
797,74,22,25,29,38,29
778,773,49,43,90,84,17
597,902,95,10,37,91,56
1085,219,6,51,75,57,44
99,1321,84,23,94,2,70
1473,1118,36,48,46,32,2
846,929,27,96,49,12,66
1143,1396,4,87,61,51,30
394,1462,2,14,54,49,6
921,797,5,88,56,27,1
778,197,23,91,7,62,14
829,193,25,3,72,33,1
1180,421,45,25,5,62,65
1456,130,88,51,94,8,49
1426,1414,71,43,36,41,8
38,9,78,44,87,87,47
853,16,52,59,56,67,89
331,1320,59,11,92,78,42
1420,630,19,54,30,68,6
1469,494,54,80,90,67,44
1389,140,41,82,1,86,78
223,630,6,84,85,33,87
524,286,43,17,46,55,98
1063,1408,15,98,99,63,55
553,306,48,2,12,73,57
967,626,66,10,3,21,75
1414,594,36,60,20,57,83
461,834,91,61,90,75,0
980,966,62,22,97,90,89
1362,646,52,70,49,14,86
289,54,88,59,38,4,10
224,611,49,7,46,24,82
483,601,78,92,91,70,93
4,688,11,55,93,77,78
799,153,45,35,66,25,3
1388,1155,52,8,89,37,15
1026,770,86,70,85,44,74
1576,65,45,60,17,55,12
242,212,66,25,47,52,26
23,279,52,62,43,54,24
280,32,11,18,0,37,27
749,1237,96,31,57,29,4
718,339,69,12,13,60,34
657,1399,34,6,82,63,60
1521,892,68,60,3,68,46
1076,65,12,94,4,74,85
382,1397,84,77,1,55,99
200,412,18,76,34,90,91
42,1500,4,2,89,49,33
1416,600,50,75,22,55,78
1346,534,36,4,55,3,65
281,350,23,9,96,86,17
189,1542,20,5,11,47,28
369,881,41,35,37,64,71
34,719,28,30,89,7,42
1238,1400,53,7,8,9,5
105,279,23,73,82,81,17
122,1092,6,93,3,85,11
40,59,11,96,8,4,25
1388,396,2,47,47,48,80
328,1471,49,88,42,20,31
1539,1543,98,49,42,86,31
827,407,67,1,47,90,89
1373,774,70,71,64,57,16
622,430,56,12,51,73,50
542,893,50,80,16,10,23
1615,1356,39,69,46,48,5
259,122,79,41,67,88,37
1158,722,81,64,27,32,69
246,507,40,1,56,90,49
911,670,22,86,58,65,36
1615,1006,6,38,33,98,93
978,827,58,95,7,91,97
576,1606,40,29,53,80,40
1159,372,17,18,95,68,46
70,1405,59,55,17,13,21
275,1544,53,32,24,94,30
653,711,16,3,19,94,80
106,669,31,21,30,2,61
1372,1117,45,16,26,11,15
1531,593,41,70,0,65,16
268,289,22,16,8,22,62
658,1400,40,30,8,7,59
431,1056,8,74,20,22,12
42,415,81,43,96,1,70
897,879,23,88,87,60,77
1548,565,72,65,66,11,13
140,1084,14,82,95,20,70
1521,361,81,68,5,56,19
292,25,17,11,16,10,33
1113,1541,66,47,1,76,55
846,355,22,83,32,95,43
165,1339,30,42,13,2,76
1485,984,82,65,49,64,11
895,1621,20,19,5,53,47
188,183,35,76,88,58,21
1211,1157,62,48,65,96,66
1624,422,57,3,21,76,13
332,1090,19,84,99,66,78
1122,11,90,33,76,72,8
1154,293,18,65,83,42,37
406,1482,26,16,87,37,92
1556,1136,31,35,9,64,74
771,932,57,38,92,80,45
1423,649,29,83,75,25,10
1048,1649,90,59,45,40,75
389,25,40,21,82,79,51
1164,612,66,50,52,3,79
847,687,49,37,47,52,9
194,427,6,72,84,21,73
662,1478,5,90,64,24,24
1019,1361,7,82,30,8,95
448,607,52,20,63,48,61
846,837,56,15,92,77,10
1213,1152,66,61,72,4,90
289,800,87,60,83,60,16
994,1339,97,2,36,0,36
165,731,86,99,42,91,65
1332,460,39,1,60,1,81
911,1052,49,20,58,23,59
697,16,81,45,99,48,62
1364,908,69,62,83,95,89
909,1500,2,36,33,22,74
552,370,18,17,68,66,31
155,140,68,93,3,65,3
431,377,79,92,80,28,14
1037,480,66,74,25,68,21
955,178,29,13,91,8,48
1074,295,6,44,49,31,10
1429,1097,97,72,51,88,12
1418,77,58,76,71,74,83
978,209,43,97,83,14,67
301,641,50,1,12,35,38
1248,1238,82,66,28,83,18
515,338,30,29,59,74,69
1167,1198,23,76,36,21,32
248,108,65,83,31,77,3
54,88,28,50,47,51,15
1429,807,62,94,38,52,49
1491,1450,11,1,88,77,47
978,375,48,46,15,84,24
331,1336,49,84,19,2,23
1223,1252,77,14,23,27,74
1546,93,58,63,52,40,73
641,645,26,24,92,84,88
292,221,64,46,59,71,38
153,707,41,94,61,44,99
656,883,13,44,20,83,79
1408,1356,25,55,54,80,71
1511,1455,30,82,17,67,39
1160,1100,91,47,88,29,27
482,762,51,34,90,65,79
827,482,68,18,45,36,68
524,1460,15,26,30,40,95
1285,905,81,30,86,72,9
1037,978,53,26,53,93,74
702,1541,25,83,98,78,19
1154,595,69,0,52,67,0
829,1365,42,1,37,19,96
1160,496,55,31,36,16,71
288,804,8,11,46,79,77
1574,1010,65,19,5,70,65
576,1032,90,32,11,96,1
614,1376,44,55,52,4,1
301,881,8,11,41,5,55
1624,209,71,37,50,9,87
744,674,22,44,18,66,0
1160,1417,40,52,51,95,90
729,1052,87,20,78,20,73
1180,253,91,8,50,6,41
771,508,70,68,54,69,11
829,573,72,98,46,14,53
339,427,81,75,78,32,65
223,127,93,1,56,92,89
1160,732,39,99,5,26,70
352,293,79,12,43,16,59
199,978,61,94,43,34,50
292,732,20,78,23,62,89
1089,205,5,46,39,42,84
1514,1533,76,33,88,80,88
371,711,37,18,0,7,30
626,71,57,61,25,53,0
99,283,30,40,31,1,8
408,847,15,17,8,54,53
576,769,85,9,33,70,64
1439,174,15,53,29,62,54
1468,924,95,70,32,64,34
432,703,13,60,64,40,49
181,71,91,32,55,97,2
23,808,5,86,16,14,3
846,971,29,32,72,47,7
1370,306,18,84,20,74,46
1632,1084,18,80,14,84,15
799,16,64,39,64,57,95
894,1518,54,22,57,20,36
333,453,69,62,62,23,6
7,1594,40,9,91,28,98
119,275,70,22,11,75,82
1085,253,96,88,45,8,41
614,372,95,8,59,43,82
292,193,43,61,69,14,63
1580,1312,94,77,36,31,43
482,553,75,75,32,82,73
1556,950,38,15,71,93,19
1213,746,92,32,80,85,90
1350,159,56,54,27,57,57
1342,731,98,29,7,11,14
1108,1318,67,58,96,20,22
524,594,45,24,78,59,5
586,966,1,7,82,31,29
562,745,75,91,95,25,38
1372,498,50,44,52,32,75
1497,365,47,0,92,44,7
1245,1471,33,26,1,32,19
1071,1134,8,30,10,96,60
1159,434,13,70,22,16,38
1149,436,41,4,11,62,51
964,1186,32,50,44,7,78
1491,1251,64,38,78,32,97
1574,286,90,96,96,43,58
1089,645,91,53,76,9,0
145,1397,30,79,52,16,28
597,30,31,20,68,45,75
927,893,5,41,25,47,40
403,1560,66,18,16,16,3
1388,1006,87,96,14,97,38
110,202,46,67,46,34,70
1247,1313,61,49,1,44,7
455,820,57,76,44,53,2
1248,967,84,68,74,42,63
467,1456,16,25,68,91,84
427,591,6,9,36,1,52
171,330,46,27,59,69,28
352,1611,85,62,61,28,52
1285,865,11,8,65,11,23
1342,685,24,59,12,25,12
1348,139,82,91,53,50,5
656,1308,28,51,84,2,23
895,870,16,74,35,12,47
1486,9,40,49,85,31,73
1616,617,47,98,23,64,35
853,145,14,70,49,95,21
558,564,77,30,60,3,66
13,685,25,96,32,56,9
401,235,95,65,44,15,58
147,957,76,86,95,32,83
978,744,17,54,13,4,77
772,79,35,22,78,83,74
396,1127,88,96,61,82,39
199,729,4,34,76,18,7
1399,223,59,6,31,87,94
1514,948,10,25,92,54,92
1211,1622,87,54,67,48,93
990,176,23,67,36,83,54
1177,466,52,57,78,60,25
700,881,29,77,71,20,94
386,1597,80,99,33,52,70
252,868,6,59,93,62,87
1473,362,17,32,95,12,37
764,205,80,52,8,16,87
553,549,93,66,74,7,39
375,1158,55,65,67,63,23
1033,1498,61,61,72,74,53
396,106,68,7,94,50,11
1491,522,60,0,8,74,53
1456,1341,3,88,72,79,78
1188,1250,65,10,25,1,0
1511,897,96,1,58,29,91
1120,612,91,43,19,5,67
1571,780,1,39,13,89,77
912,827,14,52,15,82,42
281,1216,74,74,7,99,39
653,350,98,14,58,60,72
493,1372,20,68,27,82,15
1548,822,92,49,74,88,79
913,1528,46,43,58,17,92
1027,247,11,24,24,24,22
1497,815,60,94,79,53,98
1295,525,23,81,11,60,69
714,1074,66,91,4,5,52
145,893,73,1,15,12,81
637,1226,94,49,51,63,2
1245,1108,99,73,67,73,76
70,132,25,43,95,10,9
829,883,37,14,88,17,8
275,1321,88,87,86,17,58
22,141,41,93,64,62,99
673,1267,65,67,0,44,21
554,1375,91,5,12,82,60
1194,705,77,59,23,3,74
909,1545,96,24,74,48,12
200,749,16,85,1,3,58
827,1165,99,50,57,24,32
1059,1191,18,8,70,23,1
83,889,9,91,30,3,83
622,1517,41,87,83,66,98
429,726,2,40,90,48,55
429,1141,22,2,88,47,32
712,139,19,24,57,70,5
770,544,11,70,27,91,56
1576,174,78,41,17,34,2
553,1112,13,4,68,36,60
375,988,1,3,1,56,2
1560,157,79,44,11,31,49
770,1279,2,87,70,16,54
524,479,99,51,71,93,79
1638,101,82,22,4,26,82
1147,302,48,91,68,34,78
1324,328,24,94,39,99,60
424,1220,93,32,46,67,69
771,871,6,36,22,0,6
431,33,52,86,88,13,77
201,1303,84,16,78,76,98
1548,926,38,83,5,50,36
1063,529,98,96,45,11,79
147,977,95,51,54,65,57
1373,1541,25,92,45,93,38
106,222,71,38,10,11,61
1295,612,88,12,44,75,94
793,504,46,89,64,1,74
292,1522,91,63,35,5,85
145,450,71,75,36,50,81
70,889,55,64,98,78,98
764,634,65,59,10,15,96
576,321,13,25,69,84,84
509,829,4,16,37,17,61
1624,895,33,43,81,56,85
70,1207,0,42,39,23,91
857,711,89,16,58,56,19
1568,318,33,3,8,50,86
429,1520,6,14,57,70,73
1521,925,22,57,84,57,97
888,1267,78,58,29,58,76
147,1469,19,61,57,42,42
1182,1456,58,69,53,24,85
369,314,89,30,75,65,53
1245,126,79,27,67,44,84
165,516,89,13,87,36,3
713,53,5,92,4,19,38
1089,169,40,34,27,86,31
635,9,21,95,8,61,88
1210,1401,41,49,24,17,39
775,172,62,6,84,17,91
1426,827,6,27,96,76,2
978,1288,72,7,77,4,1
662,134,77,41,74,77,56
201,1363,27,95,49,74,65
553,1512,63,51,73,78,22
1380,200,91,72,15,78,25
491,16,48,8,88,59,75
431,1358,97,30,76,92,35
608,68,25,60,90,5,30
575,1044,11,99,93,21,12
207,327,58,78,52,76,54
367,1339,37,90,56,53,79
279,1237,66,64,54,75,26
1363,1522,13,86,31,97,20
961,762,42,46,25,93,15
1574,289,49,39,85,27,75
1132,667,50,21,10,46,99
1291,981,92,22,16,34,21
269,370,67,53,9,30,96
1386,211,55,39,66,35,70
677,1177,40,40,94,27,91
1025,1227,27,33,4,40,15
408,460,24,73,84,8,74
714,788,75,4,26,2,73
1473,1474,92,36,92,71,64
1554,452,31,24,50,39,1
619,112,57,70,38,47,52
712,390,16,84,83,46,13
429,852,49,3,82,40,58
728,1510,90,85,29,21,71
1456,562,26,68,87,69,48
293,1451,12,25,8,7,1
1546,743,87,94,83,86,7
626,1339,9,93,43,88,99
1100,267,21,19,42,42,42
224,331,43,2,43,27,1
771,24,73,68,31,84,22
195,1550,21,53,50,64,68
281,1403,71,1,84,19,76
1548,457,42,41,90,67,22
274,70,72,97,7,22,56
1251,1385,68,47,52,80,22
44,1475,8,97,61,46,74
292,1404,68,32,76,26,92
99,657,63,19,82,7,88
1450,406,9,31,8,34,49
490,1577,17,10,9,13,85
289,762,54,35,98,44,60
1548,707,55,23,93,79,3
927,4,77,55,59,77,25
1085,436,6,78,82,22,78
1213,615,83,81,42,41,8
371,1010,95,62,83,30,1
871,1132,49,43,62,85,98
524,833,23,1,67,27,77
1211,314,92,88,38,67,78
123,458,31,49,96,60,26
829,1140,19,34,33,16,93
799,204,6,64,98,7,89
1568,220,17,75,53,27,35
827,11,18,13,55,1,45
1616,415,28,28,82,65,36
619,894,82,7,75,45,65
903,126,85,9,48,1,35
1429,254,33,16,36,8,13
895,1054,73,5,16,69,11
123,31,63,57,65,77,88
735,9,52,29,91,77,36
1098,1359,71,93,55,27,68
194,448,97,85,41,64,57
1153,1425,12,25,3,7,71
934,364,19,97,66,45,58
531,369,55,32,48,94,54
341,1400,24,84,16,48,96
1598,1566,5,50,23,42,41
301,1391,54,23,24,93,56
1634,719,89,4,12,3,7
558,361,57,79,61,53,34
1436,1342,28,14,47,53,39
827,1153,32,87,16,35,61
853,1114,81,19,77,69,63
443,485,68,67,31,73,85
578,395,79,91,11,98,68
70,1241,76,31,78,33,0
973,601,89,20,70,21,86
1583,973,19,35,84,37,78
535,1216,30,85,1,60,38
352,105,58,95,54,16,52
481,205,76,76,89,60,25
497,1176,64,47,24,90,45
419,16,22,96,35,71,70
1177,861,2,27,58,21,37
493,1167,14,41,87,75,82
131,160,88,64,85,25,17
656,488,18,29,35,84,89
1571,1008,23,29,87,13,99
99,1307,3,71,54,32,59
1541,1607,50,50,40,65,43
280,1509,96,29,90,9,35
621,1617,68,46,42,72,75
635,816,90,3,62,92,23
576,382,27,42,2,69,51
554,355,28,46,83,83,68
534,763,6,24,10,22,75
1430,1478,36,12,12,32,47
396,1565,3,30,69,56,62
236,618,98,68,0,74,65
106,535,73,93,69,54,57
1372,826,92,38,34,15,28
895,436,73,85,43,46,13
417,14,99,13,65,39,6
775,1445,5,67,85,15,20
1130,1584,38,34,52,81,2
429,666,13,4,10,24,65
275,499,13,1,26,81,54
382,361,29,79,52,65,82
123,1273,79,14,91,83,32
194,965,80,95,84,26,67
216,1566,37,10,97,21,34
911,1140,71,63,47,27,70
1272,203,39,71,8,0,31
1456,503,49,32,18,87,75
1494,995,25,83,59,78,78
1122,914,19,85,29,21,88
491,579,84,31,19,3,22
971,408,69,26,53,34,53
1295,1179,91,10,57,51,90
1616,615,63,95,57,83,73
83,1419,21,59,92,11,62
782,1113,1,12,85,4,48
887,904,20,1,26,66,97
1004,466,47,3,47,19,51
341,432,12,58,31,57,7
313,1322,34,47,14,71,69
1548,1334,31,69,12,15,73
576,844,59,85,48,12,73
1167,993,89,13,36,50,84
937,989,49,18,36,97,36
400,1174,79,47,71,96,96
1634,1566,64,52,72,83,17
1381,658,15,31,95,79,0
194,1336,7,65,47,65,97
119,73,55,46,7,22,14
1550,751,32,59,16,74,23
1546,1512,48,15,88,30,26
1359,1293,68,71,63,71,87
1514,640,32,90,91,66,41
576,831,88,49,96,73,68
733,87,1,56,77,43,38
280,722,65,3,2,87,35
74,977,36,99,88,94,68
662,287,51,76,28,72,74
1120,542,30,31,97,23,97
1185,854,88,92,82,65,87
799,1493,50,76,54,58,13
895,1097,6,82,94,85,65
99,1497,61,47,8,47,94
1140,620,11,12,5,97,30
160,1323,64,87,12,79,95
1459,600,78,20,11,17,89
914,1257,44,80,44,57,61
1522,342,22,54,74,81,1
576,1598,82,50,39,88,13
576,829,0,73,17,15,32
70,1430,4,81,45,19,14
301,316,50,64,34,20,21
186,1406,66,70,70,23,10
269,1074,95,62,8,31,57
1128,1386,29,2,38,40,8
1125,1390,14,84,25,30,67
1159,267,1,21,90,93,4
1308,944,85,47,12,46,26
955,742,87,85,14,81,74
896,701,10,23,30,48,96
1583,138,12,17,14,85,39
401,1422,16,70,23,73,56
181,838,42,4,71,91,59
1018,1345,56,60,30,61,60
1450,493,63,4,32,92,51
1159,258,13,52,2,0,75
1422,142,38,38,43,71,12
455,368,26,43,1,98,14
259,918,63,75,39,48,23
1322,1471,98,2,90,86,57
1580,1087,32,20,52,6,19
16,1632,49,4,3,57,9
1096,1611,17,75,82,0,78
497,1616,72,47,2,89,53
372,1238,16,47,81,89,49
504,370,36,40,1,62,45
956,1599,23,54,76,22,58
1027,507,31,99,45,78,97
771,947,67,65,25,90,7
1399,16,62,20,67,4,51
509,669,44,49,88,85,83
665,222,94,42,98,18,76
1250,1140,63,5,92,11,32
331,1594,74,66,77,72,19
70,1503,69,90,10,22,73
862,628,14,66,66,99,29
253,523,93,51,80,95,52
1264,807,20,53,72,51,38
770,5,64,8,46,10,61
637,1114,17,89,66,96,72
246,1132,50,35,15,28,83
187,966,54,47,58,48,66
1380,1241,86,42,4,77,83
148,998,48,40,12,33,24
1211,1332,48,57,2,65,85
554,372,90,73,60,1,93
1222,913,71,49,48,35,91
1580,1154,7,16,92,65,51
1097,1072,45,20,87,4,78
619,12,31,69,31,20,3
306,1539,41,42,42,76,84
1378,1359,16,59,30,10,74
145,1108,44,52,6,94,78
1089,572,56,84,39,93,31
771,1093,92,89,30,51,66
1140,1375,81,36,27,13,57
153,13,2,17,85,68,44
1416,533,66,11,55,58,40
1458,357,61,81,97,54,77
1237,794,67,93,94,97,2
169,592,54,8,35,50,75
1429,226,2,5,31,47,44
825,929,12,25,58,65,6
392,1352,56,67,88,75,27
612,1455,54,86,62,69,5
507,51,98,86,59,80,13
1100,1257,3,20,82,71,18
799,352,77,89,0,92,80
1122,797,51,33,68,26,17
1156,1404,13,9,52,2,56
1085,1238,50,71,48,17,82
119,1095,83,98,27,64,59
1433,1410,80,41,53,82,18
341,498,85,91,11,31,37
1147,173,17,82,33,95,71
1185,657,97,29,80,90,2
1381,904,28,5,10,95,38
1407,802,98,76,44,71,47
1120,479,77,55,83,79,98
352,660,1,71,96,22,3
609,1418,69,85,63,54,82
1059,768,11,44,32,94,94
1153,592,54,61,24,57,37
310,775,41,58,41,55,84
911,796,6,4,48,58,35
762,226,29,84,93,80,78
928,564,4,91,84,32,53
268,954,57,15,2,72,60
1248,1493,26,76,43,63,17
1248,1275,20,62,22,33,32
1624,306,64,32,31,96,51
1615,783,87,7,64,64,39
1621,1014,10,79,91,17,40
658,258,14,49,17,47,10
70,1052,35,29,1,52,67
70,423,46,29,18,91,77
1458,333,5,0,8,71,5
769,1230,4,45,59,17,82
85,279,14,38,32,68,96
1290,920,31,13,36,57,44
513,112,50,53,23,20,25
656,377,80,53,80,16,14
584,751,41,19,58,23,48
575,186,61,25,53,35,73
842,70,27,28,34,71,62
524,513,47,55,70,59,0
259,9,23,90,8,45,36
921,1574,58,90,22,41,27
1245,172,11,19,42,3,69
369,1454,7,45,71,89,82
1069,174,30,84,99,38,91
153,404,85,38,38,35,29
576,237,46,56,7,40,66
1422,35,65,75,15,98,44
955,102,4,9,30,9,5
1288,173,42,36,98,8,45
895,1023,78,18,12,3,18
1427,857,66,48,62,57,29
491,316,82,29,98,62,32
934,945,84,23,96,94,57
619,1186,0,35,6,12,10
853,1072,23,71,38,28,53
488,1211,11,71,63,24,49
1574,114,31,95,10,66,89
1350,333,88,40,48,87,86
1167,729,89,13,98,92,94
1436,331,55,60,28,62,2
410,25,1,14,31,9,87
1584,591,47,97,92,26,94
1018,797,6,97,69,3,96
280,440,59,90,54,45,62
37,453,33,65,38,3,50
1072,150,57,86,0,94,43
843,910,23,3,83,66,98
608,136,89,12,80,36,94
1581,1132,57,42,81,8,75
1539,68,72,0,38,87,12
937,261,54,34,8,26,47
554,991,2,83,23,25,52
44,1319,29,85,74,73,21
818,173,37,43,52,85,3
147,557,46,22,66,89,21
1622,306,68,63,65,85,51
641,288,98,26,74,48,3
614,257,64,76,37,13,37
831,466,43,81,42,49,71
712,1276,21,8,42,87,16
1514,790,74,46,46,78,73
341,753,14,40,52,14,41
912,782,56,6,79,92,29
724,745,71,87,98,93,60
1342,1010,3,48,89,5,59
959,450,43,88,69,21,57
138,741,5,22,16,86,90
159,9,33,89,20,98,21
297,1078,35,96,1,40,66
1398,487,97,78,45,53,12
1069,1112,75,96,24,48,58
507,386,52,54,78,94,33
483,1627,40,67,3,74,36
613,401,75,70,17,77,13
843,187,64,80,26,94,23
1179,382,40,87,90,81,99
1018,657,42,10,29,86,61
1140,471,98,26,61,89,67
619,1430,44,57,30,1,77
1439,939,43,73,45,25,85
799,339,41,64,95,36,92
709,1147,65,28,44,29,50
554,913,94,4,80,38,50
1211,1273,28,48,99,52,54
301,1179,33,81,44,39,48
1056,906,80,79,48,0,85
928,1575,69,88,6,33,96
105,533,69,39,22,62,48
1556,479,97,91,18,87,42
1373,494,24,73,63,92,24
904,54,24,28,98,33,58
895,1417,13,93,37,66,54
562,845,92,54,41,25,5
673,65,86,77,31,98,79
1245,1630,4,97,7,83,42
399,403,93,50,68,21,88
504,1030,6,68,87,14,54
1581,1018,73,3,26,17,53
429,493,11,72,46,15,13
836,1125,14,6,43,27,45
1342,74,56,55,53,43,90
379,10,17,71,72,29,63
608,495,90,69,78,36,9
911,163,33,24,80,23,1
333,107,60,3,49,5,48
429,408,61,20,90,47,46
1616,9,59,19,66,80,33
1275,1548,23,42,67,57,84
921,361,25,82,45,71,6
653,173,17,51,82,59,65
1113,245,96,33,93,69,18
375,1485,66,59,47,58,50
252,1251,70,24,80,36,48
1120,897,57,37,17,77,39
553,10,56,54,47,51,48
403,457,77,76,32,77,42
1459,1448,0,47,47,44,2
658,1454,72,13,66,33,36
770,1015,2,52,80,84,92
352,719,1,28,29,52,83
288,937,51,20,42,43,84
829,142,34,97,99,78,54
1288,834,72,71,99,13,2
239,1398,29,8,15,95,67
562,1283,28,27,4,23,45
1237,943,62,6,67,84,40
451,1430,5,85,41,17,3
1473,931,84,2,16,16,68
1098,1332,55,0,54,43,68
928,912,87,38,97,44,3
1160,887,96,31,58,37,80
83,302,17,71,68,2,60
515,549,73,15,85,93,93
842,1206,89,96,93,1,92
1516,173,59,53,59,53,23
1202,324,3,20,2,80,66
1085,145,40,73,45,36,27
516,1607,75,56,63,89,44
371,901,75,29,19,2,55
1276,55,74,25,11,9,55
253,116,43,78,17,93,74
1027,359,21,8,45,66,54
853,883,29,81,34,99,75
429,905,76,94,75,90,9
554,448,99,75,46,57,10
1313,956,77,59,81,83,87
1556,166,25,65,53,31,39
301,43,32,32,29,39,85
1025,704,28,22,11,20,78
1255,172,21,4,49,73,52
937,519,37,49,4,91,57
424,711,77,22,58,22,58
778,406,49,93,64,76,49
562,214,93,94,85,3,93
429,319,10,26,36,27,92
814,331,97,55,72,94,47
223,325,84,30,99,82,54
1275,180,10,91,66,53,77
1159,1577,40,45,65,88,68
1548,407,55,73,82,61,88
88,896,48,9,54,42,39
1422,153,70,36,9,42,68
289,254,21,57,75,39,2
613,361,64,15,90,78,9
911,125,93,60,23,68,99
301,871,30,14,41,67,36
85,491,71,75,64,11,47
429,1636,5,76,43,97,67
1120,373,10,21,36,17,72
1290,1181,21,5,38,74,26
608,1015,93,74,42,0,63
518,80,32,91,71,2,30
483,931,39,85,62,74,8
1393,1229,87,95,61,53,88
382,689,87,30,5,65,64
1548,1103,12,5,54,53,69
482,979,39,38,98,84,14
1248,125,89,11,15,15,78
1104,1323,28,49,36,34,73
