source,destination,f1,f2,f3,f4,f5
206,307,80,44,79,36,39
166,127,25,71,65,65,85
271,209,97,73,63,92,17
147,142,2,13,67,58,22
452,487,66,7,19,47,82
252,211,1,11,22,65,29
209,271,43,86,17,22,13
256,62,6,56,73,90,91
191,857,47,90,18,3,63
2,899,8,22,48,87,7
297,74,60,16,90,34,18
338,48,48,78,41,74,86
303,252,73,63,26,69,86
86,215,62,12,94,71,69
820,343,19,10,43,56,39
204,200,11,95,81,53,6
768,404,25,21,9,26,6
74,62,42,12,77,80,59
486,261,76,54,41,27,45
486,35,12,39,37,96,47
486,14,38,78,30,41,47
21,287,54,85,76,55,44
74,87,37,4,5,2,14
546,210,9,36,26,45,37
343,128,4,85,99,25,69
343,820,63,67,10,39,40
738,63,56,45,43,88,46
244,252,69,87,58,63,38
601,160,17,87,45,46,41
166,296,2,62,32,43,29
166,61,97,83,15,51,16
353,249,59,5,58,25,55
124,166,70,7,18,32,67
362,430,69,35,22,35,71
166,54,35,78,35,66,16
340,654,49,35,6,86,60
357,486,22,17,57,34,31
223,228,19,69,25,2,63
107,279,55,97,92,81,51
63,738,92,23,61,40,54
128,210,14,45,64,23,11
65,231,51,58,27,88,70
756,225,53,16,40,24,85
612,71,48,67,10,42,49
886,859,68,75,1,87,87
30,26,33,40,27,77,6
30,590,72,38,86,45,71
30,38,4,88,2,95,14
30,40,1,35,35,53,63
30,588,50,22,25,52,97
30,545,21,36,68,86,15
474,546,29,38,3,89,79
107,209,89,88,62,87,96
30,33,29,44,18,20,68
30,34,96,98,45,27,17
30,37,36,65,85,31,84
886,217,31,15,19,39,35
886,366,72,41,16,0,17
2,86,22,70,5,32,17
110,121,89,90,95,7,47
107,79,84,83,50,59,56
100,687,67,76,21,1,30
310,366,35,77,57,67,44
107,434,93,72,78,6,99
28,28,41,81,35,58,87
420,282,68,87,42,12,94
249,137,84,93,78,97,61
299,6,98,53,79,90,19
287,21,39,55,88,37,77
546,77,52,72,36,86,71
526,93,91,73,41,83,43
58,129,73,66,77,58,3
6,299,60,3,64,31,11
812,107,60,60,61,9,39
231,65,44,81,8,52,83
244,420,65,51,53,52,24
243,159,35,25,20,14,10
243,237,48,98,50,58,45
243,238,22,52,95,86,28
243,239,42,42,62,36,59
243,240,13,93,34,82,34
243,241,69,32,21,1,59
344,156,30,69,14,28,87
846,846,93,25,63,43,34
137,155,81,43,94,17,62
64,115,17,20,80,10,99
138,809,59,57,71,83,62
342,284,73,68,53,64,75
409,785,2,3,49,35,1
409,69,15,51,93,22,76
409,169,59,13,28,90,87
135,339,65,6,90,46,97
265,707,47,11,11,17,76
178,191,89,42,69,92,74
69,409,84,52,69,29,45
427,160,17,34,80,27,3
880,57,80,73,83,46,17
45,424,17,83,1,80,44
129,460,86,18,30,68,86
295,486,86,7,51,74,40
460,129,36,12,79,21,48
269,64,19,43,78,22,70
45,124,15,32,56,56,57
306,215,46,64,95,85,42
306,434,21,83,43,21,92
420,244,69,85,85,69,13
210,128,88,57,46,57,20
446,447,92,71,26,94,26
165,64,75,41,32,56,76
165,89,15,43,73,49,24
394,53,24,0,25,66,2
446,579,59,54,78,86,6
452,11,63,37,2,42,54
184,256,91,98,88,5,84
11,452,47,1,85,73,43
160,589,4,53,90,76,36
589,160,33,18,15,83,51
306,325,39,76,38,63,10
306,10,13,74,84,24,60
306,400,76,43,9,82,94
306,327,91,18,83,49,81
551,663,61,37,32,75,55
306,113,51,95,48,39,15
306,329,8,89,28,22,45
306,28,59,19,83,79,45
306,128,16,14,19,24,47
306,81,3,42,84,99,64
306,169,41,56,45,60,24
353,121,74,57,28,58,60
663,551,86,37,13,66,22
232,525,70,80,99,74,74
10,306,76,64,93,43,78
145,832,62,18,80,98,66
483,352,71,66,9,65,35
482,289,45,99,27,46,35
160,347,45,81,17,41,65
215,306,27,12,77,75,53
160,218,30,58,37,32,96
299,418,41,43,49,51,33
145,187,75,79,78,39,85
57,281,14,16,57,37,72
352,483,58,34,36,27,10
832,145,40,25,80,17,9
80,256,95,77,30,75,6
366,310,28,47,30,65,20
422,7,11,69,50,20,74
346,351,76,72,79,36,24
896,356,3,58,4,52,69
347,160,42,90,81,20,57
167,257,38,46,61,69,62
83,355,51,6,61,2,78
373,239,28,97,81,45,2
425,4,48,17,87,83,79
83,153,34,99,71,3,18
83,211,55,21,3,61,90
83,203,93,82,90,7,9
83,856,26,17,20,92,60
188,74,18,58,80,56,86
188,215,44,27,31,65,62
83,278,14,77,96,38,15
83,221,72,59,58,3,85
83,140,4,85,85,82,97
83,46,96,19,55,92,25
83,395,80,96,8,6,48
83,478,75,33,43,70,64
83,236,62,96,88,89,62
83,243,2,66,32,0,28
417,5,62,60,14,36,3
83,586,86,60,86,87,74
83,63,29,36,74,37,62
306,51,42,75,97,75,80
306,550,37,95,9,79,3
306,549,96,22,98,96,16
306,93,42,20,83,96,28
651,434,55,78,73,74,30
83,180,48,45,6,47,74
83,191,79,63,30,40,75
181,347,80,96,49,19,96
347,181,89,30,9,33,36
552,126,0,58,1,15,88
31,143,59,84,84,13,84
204,283,5,18,78,30,81
31,123,70,56,19,44,22
31,27,38,10,31,36,28
377,133,51,97,13,88,74
481,552,31,38,57,78,86
347,191,99,48,1,26,81
376,182,16,72,47,44,78
133,377,0,81,29,71,32
446,139,23,1,56,35,13
142,593,71,6,72,41,18
107,68,58,73,42,28,30
30,172,47,4,32,35,54
114,83,69,69,78,9,18
5,96,28,76,93,13,98
444,527,8,74,61,86,70
444,361,62,91,56,90,39
444,113,62,51,32,95,5
444,443,32,79,69,47,40
444,847,52,59,10,57,8
444,442,33,90,83,50,96
444,547,19,9,64,49,36
444,171,86,83,41,98,70
61,160,32,53,59,55,49
527,444,61,91,60,92,84
105,58,88,40,48,4,87
54,812,74,6,80,13,17
417,417,40,29,40,94,26
90,107,41,3,1,36,13
812,54,36,34,5,29,60
405,83,30,45,79,33,64
9,720,97,94,36,29,68
9,707,72,79,13,14,80
720,9,54,66,99,24,72
747,667,61,77,0,27,64
747,473,10,83,74,28,42
747,550,73,49,86,77,15
747,80,8,21,27,65,34
747,663,49,23,39,17,82
747,549,86,42,62,83,11
747,106,21,80,85,0,58
747,671,39,57,60,19,1
747,710,44,96,86,9,35
191,83,8,16,84,83,43
129,123,47,85,71,84,26
115,900,20,1,98,1,92
291,420,19,0,30,32,68
546,427,20,55,72,82,33
859,880,25,37,43,72,94
263,686,86,49,37,19,83
263,531,34,70,45,39,86
4,102,81,81,18,89,27
211,754,66,88,14,88,8
211,654,60,57,57,51,34
301,327,59,68,77,3,67
290,210,55,67,64,65,57
494,191,74,97,77,13,93
295,311,22,33,46,44,51
83,133,0,92,47,90,9
48,39,38,98,22,48,90
327,301,57,85,83,62,26
31,361,78,95,10,47,23
355,420,9,18,5,5,61
88,252,88,13,3,56,9
31,135,39,4,86,53,78
327,328,88,90,16,17,84
4,162,17,54,85,25,64
123,450,24,73,24,86,31
457,457,23,57,56,46,68
187,546,12,89,73,87,84
5,417,25,0,59,31,13
86,373,13,54,34,38,9
292,292,85,60,65,83,72
412,243,40,84,2,11,9
19,249,80,40,4,72,99
210,290,64,80,27,56,43
143,18,76,2,4,53,28
303,301,59,73,52,84,96
459,222,61,54,78,0,59
160,892,43,34,7,5,70
160,896,65,77,3,24,89
204,172,75,28,19,66,62
142,357,84,71,74,26,20
450,123,64,0,29,97,54
820,107,55,50,52,33,94
151,121,86,38,69,54,13
246,856,14,31,25,1,14
6,3,50,67,49,79,94
430,411,68,88,61,96,30
896,160,23,53,89,60,54
60,177,79,6,43,54,71
146,368,64,17,63,39,87
243,305,46,1,13,62,27
243,412,34,13,97,72,78
84,77,13,66,49,83,27
252,84,70,81,24,9,42
405,304,66,99,57,63,85
394,179,47,28,4,87,25
587,58,28,78,33,81,28
179,394,7,79,51,79,34
840,457,90,23,43,57,67
351,420,9,30,46,47,46
446,45,60,0,2,63,32
450,399,80,38,79,62,26
642,106,7,24,41,68,34
18,166,20,94,52,64,72
901,137,41,38,76,41,80
58,587,27,31,65,60,63
129,231,3,77,28,35,77
5,346,24,82,10,37,46
231,129,71,82,19,27,58
355,356,61,16,31,20,85
263,301,67,78,99,29,29
453,142,67,70,37,75,72
892,896,43,49,64,58,74
5,272,25,6,92,72,23
346,5,45,50,6,68,6
405,89,96,59,74,31,22
2,886,61,22,5,87,88
184,13,45,88,17,75,28
641,541,65,77,50,43,69
235,159,91,47,26,32,80
235,210,80,89,39,54,53
235,158,49,10,72,64,14
235,240,41,83,72,85,92
235,242,67,26,22,5,9
169,494,97,30,52,41,26
462,211,33,17,31,72,73
450,14,90,27,4,28,86
654,789,74,57,77,13,11
420,624,65,49,3,53,70
14,450,65,23,93,57,72
19,569,41,11,14,45,61
376,378,17,32,63,95,54
376,308,81,58,38,21,69
376,387,69,19,11,81,74
376,388,1,90,41,17,93
376,390,0,52,10,52,23
376,61,71,43,58,32,73
376,391,65,55,13,77,35
376,392,67,8,33,89,2
376,250,41,21,82,25,27
376,368,45,69,83,5,87
376,104,17,1,15,67,61
376,150,94,59,44,38,28
16,209,21,12,8,81,66
869,376,94,37,52,24,56
812,137,20,41,64,81,48
19,83,86,27,95,62,64
324,466,14,23,27,89,25
141,602,3,19,74,93,55
569,504,77,75,36,1,75
408,462,4,88,22,14,12
63,366,62,47,39,82,29
504,569,41,51,3,18,13
892,290,97,96,72,70,45
86,457,32,35,26,85,78
726,17,20,58,15,19,64
457,86,86,7,82,15,88
366,63,61,5,1,15,27
366,174,94,12,71,16,46
172,169,28,72,60,46,23
10,256,78,14,54,76,44
106,226,43,34,18,62,43
546,255,10,50,51,34,55
720,466,54,47,30,78,52
720,804,43,5,4,5,78
169,172,27,82,52,25,11
86,445,6,23,73,64,30
195,59,54,8,19,84,39
128,734,97,7,3,91,67
59,195,90,48,30,48,13
826,59,3,9,95,27,65
129,820,30,89,96,19,69
263,847,81,17,4,22,68
2,162,49,34,56,9,79
193,59,8,77,90,61,89
802,802,38,68,22,36,43
802,258,45,64,70,53,26
6,346,99,19,68,64,32
249,249,76,72,76,47,63
832,59,71,92,46,23,55
6,204,62,43,9,14,64
93,306,61,7,29,60,71
601,283,18,39,4,94,22
286,481,42,12,93,69,36
447,322,75,77,16,18,65
152,431,17,61,91,80,93
466,499,94,41,85,71,93
466,407,72,99,14,44,70
466,804,60,81,29,93,1
466,525,30,19,86,99,13
207,5,46,95,32,17,37
209,411,17,98,1,33,64
62,285,32,28,53,25,79
13,146,91,23,37,63,23
18,533,20,82,77,63,41
147,13,96,87,15,56,78
529,602,48,10,66,24,21
285,62,52,16,73,85,52
356,896,29,19,79,85,2
123,31,10,37,28,77,65
529,488,52,12,69,38,59
13,147,29,37,24,63,42
47,76,72,82,27,60,9
14,86,81,87,41,76,10
100,86,6,73,12,25,24
171,301,69,57,57,47,15
138,59,51,77,34,72,74
347,122,37,22,0,75,56
685,208,15,12,37,70,71
174,809,89,76,19,68,54
191,601,76,32,13,39,84
81,142,53,86,53,97,82
856,107,35,90,46,51,42
298,42,87,92,76,29,39
38,28,35,94,69,37,67
26,438,65,10,81,12,3
856,661,55,56,22,94,55
450,228,16,33,53,17,74
450,1,60,15,21,91,72
303,300,91,51,47,14,39
86,14,56,81,67,95,59
286,738,42,57,96,70,55
661,420,99,53,72,94,19
257,167,89,8,28,79,65
200,200,44,8,59,64,41
426,121,55,59,67,96,75
51,409,0,49,16,63,6
286,411,4,26,24,12,53
462,586,52,16,9,64,21
5,207,90,18,60,63,43
76,47,56,21,73,38,29
810,301,73,25,72,30,85
420,661,71,81,66,36,9
674,565,3,43,99,30,21
845,59,78,37,85,10,8
434,495,8,73,86,99,59
438,26,59,72,74,19,53
533,18,68,60,96,21,0
408,252,76,26,44,75,20
494,714,80,89,83,30,52
82,458,57,14,56,87,52
612,791,55,40,18,72,18
612,306,67,55,48,62,40
531,497,54,34,0,35,54
261,171,5,14,26,66,70
160,108,5,54,70,65,48
464,611,49,31,40,7,25
82,30,48,95,74,54,6
82,338,16,97,7,84,20
82,318,76,39,64,36,3
280,82,66,46,36,76,90
30,82,39,67,80,69,24
249,505,96,47,43,53,48
269,16,25,56,17,27,99
142,418,89,34,69,93,76
142,100,37,9,16,93,76
154,393,18,14,34,88,41
418,142,64,62,31,55,54
223,160,23,26,89,43,53
107,129,70,87,96,72,21
16,269,99,98,19,68,57
107,401,59,1,34,36,9
258,256,73,98,8,52,93
6,571,71,13,56,15,96
126,411,53,8,38,52,29
126,174,16,3,70,98,82
859,160,47,0,42,90,35
896,124,21,56,22,58,76
494,225,64,62,25,66,66
409,21,16,35,66,89,27
417,847,4,65,71,39,91
172,14,36,17,10,15,22
812,685,7,26,76,12,17
172,734,32,12,4,79,21
172,346,4,27,37,83,5
346,172,80,1,50,22,11
57,683,98,82,45,80,69
756,106,20,91,87,53,48
106,756,92,63,12,82,48
206,751,31,56,68,96,89
19,160,60,64,81,78,47
366,285,71,68,97,92,50
433,144,5,58,69,12,47
251,172,73,36,11,56,58
546,121,62,20,53,13,69
160,223,71,9,25,38,71
184,678,76,38,15,16,92
172,251,6,81,36,9,93
100,142,26,76,81,38,10
179,128,45,20,16,94,82
13,785,39,37,20,57,67
902,5,66,22,35,64,58
84,73,41,84,5,29,56
84,253,44,64,87,12,18
84,13,92,61,54,27,56
84,338,25,71,80,27,81
84,326,8,36,60,42,82
84,478,26,69,54,34,22
84,467,77,46,37,52,21
84,399,43,59,28,75,57
84,598,22,73,10,12,69
84,30,11,92,74,53,20
84,209,83,2,53,46,7
84,134,36,89,46,67,67
84,211,57,79,44,44,97
84,268,81,81,59,65,4
84,18,46,96,44,35,49
84,411,19,52,50,46,48
84,243,61,40,44,0,79
84,244,5,22,52,37,59
84,317,4,97,37,84,41
84,553,25,9,13,32,20
84,727,98,72,98,34,76
84,594,96,76,27,98,99
84,295,62,36,73,70,19
211,84,26,52,70,66,34
84,649,57,23,28,6,0
84,425,16,16,46,45,43
236,158,7,31,96,12,26
84,454,37,32,9,53,9
84,471,12,99,53,35,45
84,39,6,68,29,59,79
84,235,62,85,16,12,3
171,261,48,17,51,9,12
171,470,65,13,45,56,59
73,84,29,64,41,9,81
450,214,47,64,45,40,20
52,221,80,6,93,59,51
121,424,80,16,53,26,32
142,125,81,70,15,18,28
113,84,16,21,22,2,70
142,356,23,96,82,52,13
425,86,91,46,27,39,61
221,52,13,20,79,43,51
546,533,55,4,48,95,70
546,422,84,87,56,69,45
356,142,91,61,32,23,1
754,62,17,58,11,54,28
340,546,28,45,79,41,59
62,201,7,27,69,55,21
142,747,30,24,40,29,15
288,199,21,4,75,30,2
533,401,4,49,50,52,72
197,172,30,4,37,74,60
150,301,95,24,60,97,90
199,288,39,54,90,32,88
251,361,43,40,84,93,58
462,411,33,59,93,41,74
409,515,6,15,77,82,0
353,129,34,10,27,23,17
353,365,72,10,60,9,53
30,115,68,90,65,87,35
387,390,14,99,7,18,75
387,394,66,79,40,12,91
387,379,28,74,25,61,87
387,250,59,31,24,98,82
387,395,21,29,15,71,27
387,104,67,16,21,83,77
546,184,65,37,90,46,37
856,62,91,81,58,51,48
14,205,3,89,48,85,56
306,256,61,98,28,61,69
269,446,16,75,75,92,50
859,252,68,90,8,8,49
859,612,74,91,64,59,17
252,4,16,87,81,56,76
168,160,17,94,73,95,47
754,293,43,48,99,76,55
293,360,86,89,85,87,52
748,460,70,48,86,48,8
360,293,45,9,89,76,78
366,30,64,14,96,65,68
422,269,80,52,16,29,27
434,405,60,51,32,5,19
30,366,21,67,5,81,67
411,430,74,13,43,26,22
719,182,52,65,98,83,43
498,804,36,38,60,37,33
125,142,87,33,79,45,13
494,39,15,1,38,78,8
82,27,87,24,28,16,41
394,182,62,27,3,50,29
51,82,56,33,90,70,93
166,83,18,98,97,0,2
860,860,92,77,88,95,13
61,60,85,68,73,65,25
191,903,51,1,98,99,84
31,612,45,99,49,18,54
272,617,7,27,49,75,59
160,431,69,60,46,63,26
5,902,4,0,96,23,54
14,172,89,34,45,92,76
891,892,63,29,85,86,71
411,308,26,24,40,9,49
411,462,17,8,70,40,97
6,563,94,72,51,60,28
113,434,92,95,7,35,66
305,252,86,27,60,99,0
498,500,67,58,74,35,76
409,318,43,35,33,73,15
154,422,58,68,91,92,86
146,177,28,37,41,56,86
39,494,22,27,84,71,77
426,62,60,99,94,17,1
62,754,53,22,60,96,33
290,405,40,10,34,34,27
318,409,39,7,39,62,95
371,405,91,52,10,20,30
145,17,80,90,90,48,21
83,141,92,84,88,72,99
355,83,19,77,49,93,12
48,482,40,12,70,67,75
62,426,41,80,52,56,17
62,856,57,57,90,81,16
160,418,45,78,8,19,75
51,362,76,22,19,52,67
107,896,41,64,93,31,15
373,92,13,63,84,71,5
174,411,57,77,69,32,62
308,411,51,8,30,31,72
82,494,40,92,29,87,28
209,424,18,34,95,16,16
424,209,62,63,37,59,46
426,82,20,12,68,12,54
434,290,4,54,56,80,58
434,245,91,34,34,89,24
92,373,11,67,8,68,65
405,116,5,84,64,41,39
405,19,80,37,27,14,87
405,856,66,11,22,88,30
405,493,27,4,22,7,17
405,245,69,86,83,42,56
405,115,12,35,45,51,5
405,333,37,8,46,41,38
4,859,84,8,99,82,66
87,83,86,22,68,95,92
184,166,82,56,93,53,32
708,100,93,50,91,25,18
310,160,46,70,72,98,2
193,411,70,14,92,26,28
411,193,50,87,86,30,21
847,172,73,30,97,91,83
409,464,44,4,92,32,32
64,133,55,3,77,21,43
661,12,89,87,40,25,11
12,661,71,5,46,10,92
12,700,20,58,92,38,99
464,409,25,36,86,52,68
167,450,7,71,71,48,58
518,546,25,47,31,45,94
148,280,72,24,71,31,79
184,546,47,20,78,73,72
143,82,23,80,20,68,79
93,197,18,27,63,41,48
152,355,42,48,18,9,65
249,296,83,66,52,88,60
460,183,24,28,88,88,50
480,86,13,38,88,44,50
213,533,65,37,99,59,22
61,378,15,77,67,28,17
61,376,29,21,18,11,48
61,387,44,26,91,36,28
61,388,52,99,73,64,16
61,390,87,53,89,23,98
61,250,59,3,79,99,22
61,395,12,49,99,93,29
61,150,14,12,0,52,58
59,698,32,58,3,57,75
563,584,8,4,84,22,29
431,160,49,86,3,3,93
537,411,93,11,49,89,10
883,116,60,97,46,34,89
245,365,33,22,0,93,92
434,221,85,10,21,96,83
812,217,32,49,35,43,58
424,405,50,99,19,74,82
146,120,91,66,93,29,84
347,349,16,82,99,32,61
160,582,65,5,62,43,79
300,100,70,26,23,55,73
271,210,45,75,0,51,90
411,597,78,29,83,87,94
411,537,96,84,81,46,35
210,271,18,69,11,62,8
791,612,21,70,40,73,21
533,518,55,5,97,16,65
177,146,36,5,42,53,13
556,556,54,97,36,50,80
308,532,91,87,95,30,43
321,904,42,1,70,82,72
69,710,8,62,94,33,86
710,299,50,31,44,91,19
129,162,26,53,49,0,0
461,322,1,4,24,31,64
506,160,84,57,58,84,82
552,121,4,48,90,65,52
280,249,59,15,35,29,41
14,593,12,76,96,31,92
14,776,25,13,46,17,11
14,65,13,55,38,0,87
295,172,75,69,91,41,32
18,121,44,8,10,76,22
172,295,50,23,32,74,19
883,165,43,42,22,75,99
478,282,63,38,40,48,5
13,655,84,6,43,44,32
160,506,44,19,37,2,39
271,183,3,77,87,53,21
86,611,95,49,79,71,2
86,395,43,75,64,21,39
623,86,19,34,20,23,33
700,359,67,0,52,14,28
856,82,55,72,65,72,60
400,327,33,0,5,4,61
86,425,38,73,62,9,57
160,264,85,94,85,74,25
264,160,16,87,6,39,29
405,543,53,94,13,23,94
405,280,84,0,42,61,9
405,274,78,38,74,71,1
852,852,19,24,66,14,20
115,208,14,11,38,81,51
611,419,19,28,96,2,83
852,415,63,52,22,62,52
381,149,34,50,48,88,99
457,493,98,31,6,59,62
719,121,62,77,57,46,41
719,393,51,57,81,91,4
80,112,0,53,30,40,93
424,249,46,8,91,63,88
121,719,91,25,10,39,36
424,58,16,26,1,44,82
249,393,83,71,53,12,30
415,852,72,58,83,3,77
149,381,62,99,9,86,44
568,562,11,5,25,56,46
199,82,41,20,94,97,93
82,199,31,67,28,52,56
187,121,59,42,94,41,52
562,568,37,51,50,11,12
662,323,78,99,11,32,43
145,290,40,20,82,14,18
69,173,6,61,75,53,7
285,812,86,14,67,99,45
812,285,40,39,10,32,20
494,450,32,56,11,66,47
155,739,24,41,55,6,6
895,417,9,35,75,77,84
895,333,63,81,31,63,78
422,163,46,25,6,28,54
205,172,45,79,92,53,75
738,4,27,77,53,25,74
551,189,17,24,92,10,82
513,210,83,25,90,3,23
86,736,13,76,61,80,36
437,437,65,26,57,71,39
513,116,9,31,40,45,17
332,359,52,41,77,12,58
210,513,3,31,30,85,42
342,172,65,10,11,82,46
252,54,63,33,14,71,2
35,121,24,84,54,61,34
133,162,7,30,31,75,38
515,172,60,85,14,25,65
359,332,67,11,12,53,60
359,700,53,42,76,38,68
508,663,61,83,1,17,75
290,145,22,98,69,34,5
390,379,18,0,5,89,41
856,856,15,21,9,68,16
719,841,47,32,27,77,33
582,160,50,97,8,86,31
147,83,89,14,95,80,74
173,69,23,18,75,47,41
54,252,92,31,66,40,2
393,182,53,5,68,79,97
172,107,50,22,39,91,85
129,563,5,60,83,46,63
121,520,53,71,85,71,10
121,74,92,95,1,4,93
121,395,32,9,13,94,96
563,129,51,9,38,16,34
172,847,60,36,92,24,72
89,333,55,96,70,62,13
64,309,52,60,92,28,64
856,12,26,73,45,22,22
169,900,99,56,98,75,95
388,387,12,10,14,46,99
4,89,52,78,27,45,12
0,368,88,49,72,46,40
171,172,69,82,67,0,87
309,511,18,47,20,93,4
278,106,39,26,19,48,45
262,376,26,27,47,69,93
905,905,22,21,13,27,27
905,297,34,82,6,47,78
812,298,94,71,79,55,34
812,877,97,88,90,25,73
36,121,18,57,81,88,96
89,4,34,27,87,58,28
424,100,71,81,11,7,98
494,290,72,20,52,81,78
478,121,93,21,19,62,79
235,420,84,57,65,7,24
107,172,30,13,31,14,87
841,719,97,25,96,21,60
252,546,24,61,57,85,25
150,149,24,20,86,55,73
29,301,90,5,82,51,3
105,654,83,22,30,31,66
82,50,51,14,38,57,60
82,252,29,58,16,51,21
2,546,51,93,9,17,8
526,407,45,50,80,93,30
812,208,53,19,35,78,5
149,150,24,82,2,25,37
252,82,36,82,24,93,18
661,666,82,9,40,90,72
860,900,92,43,95,49,9
434,353,63,22,84,60,39
372,283,27,29,36,19,9
387,388,36,1,34,7,23
160,252,91,41,16,82,11
145,166,89,1,62,77,11
353,434,93,47,91,7,3
124,405,45,99,11,13,18
900,169,47,1,55,19,19
568,276,74,19,14,82,62
301,29,72,30,53,2,24
2,812,83,48,0,64,85
90,478,31,39,15,1,8
108,476,27,28,36,62,32
420,235,31,44,99,59,0
232,263,96,30,47,99,95
434,92,35,18,21,59,6
434,427,55,97,25,92,21
860,437,11,60,85,85,86
45,282,58,30,23,59,26
282,45,62,70,26,47,12
232,820,85,35,24,26,87
204,776,4,1,5,82,43
409,30,55,14,81,69,17
905,74,59,38,1,20,35
905,309,43,20,50,64,16
905,215,90,70,87,61,7
905,311,41,74,10,94,72
905,222,88,86,31,95,70
905,316,76,74,6,5,38
380,283,17,67,77,30,1
405,419,42,42,71,3,41
493,457,18,65,34,72,85
132,405,13,72,70,79,60
98,353,10,86,84,9,15
4,170,64,67,72,25,86
4,169,40,34,4,39,84
27,301,62,39,15,24,20
45,892,61,39,13,68,99
59,252,37,4,31,54,45
431,152,72,64,30,20,29
60,133,77,60,24,29,37
60,380,30,13,17,71,42
60,157,42,59,73,19,4
60,392,18,41,80,32,9
60,393,28,30,59,89,2
60,182,34,57,3,10,72
60,397,98,70,49,39,97
60,379,74,44,6,71,27
60,384,66,62,43,22,41
60,385,50,92,58,40,89
60,387,97,81,16,30,87
60,391,89,25,97,3,89
60,250,33,26,63,45,69
60,395,18,25,16,54,1
60,396,72,28,44,78,28
60,368,1,60,40,91,28
609,30,47,15,21,35,27
896,329,38,69,47,28,95
896,28,39,47,35,68,89
896,21,71,98,14,26,2
896,169,35,61,28,34,77
896,896,8,40,81,46,48
845,408,64,21,59,6,99
344,656,63,33,39,82,35
437,860,34,57,76,39,37
236,121,80,35,68,25,83
405,132,53,79,94,90,47
129,285,94,27,9,91,25
129,286,64,44,83,43,96
204,218,72,48,65,62,78
3,832,13,42,31,96,64
411,506,44,51,79,37,9
832,3,88,73,25,59,31
10,82,5,72,97,7,26
550,473,46,76,5,89,6
859,3,60,88,15,19,43
83,495,9,8,10,37,30
536,189,62,88,96,87,19
169,427,14,63,4,95,77
419,611,61,41,21,80,32
89,114,69,17,27,89,44
286,129,87,7,13,61,95
86,666,96,88,31,1,44
485,48,89,83,41,34,10
666,86,78,39,76,89,71
83,147,92,96,62,81,90
114,89,69,34,69,72,50
647,256,30,53,63,93,2
116,513,97,76,1,79,53
427,169,62,5,32,98,69
513,154,7,40,21,18,33
301,199,54,10,20,89,60
666,666,27,10,87,68,69
301,314,97,70,37,50,92
446,592,51,8,50,34,8
446,461,93,24,10,32,87
446,335,69,66,84,43,63
446,428,28,9,73,42,70
446,334,21,38,83,86,58
597,411,9,90,21,58,86
779,820,60,51,31,2,23
160,458,94,53,46,85,58
160,27,26,56,20,70,96
655,114,13,20,36,71,92
308,121,82,16,14,65,62
340,494,68,85,23,99,55
19,823,76,84,84,15,43
114,655,18,88,20,96,98
160,279,95,12,6,86,14
581,77,6,29,64,54,91
205,14,62,53,62,86,27
171,655,19,13,69,64,74
171,165,48,2,36,91,5
655,171,26,99,38,37,44
4,425,89,94,85,52,42
387,523,47,3,19,88,52
387,392,36,22,82,13,1
387,60,88,11,7,73,18
553,598,45,95,18,88,16
154,513,7,81,62,80,15
906,546,29,16,68,70,20
906,533,96,12,13,53,4
321,379,4,75,90,98,48
366,20,39,85,12,59,78
814,58,22,79,2,45,34
366,218,31,86,51,50,47
420,458,37,90,86,18,89
855,473,53,68,86,20,79
107,395,76,75,12,26,40
859,434,94,78,79,33,40
281,131,52,53,50,27,42
240,241,44,14,98,38,55
494,438,58,53,7,29,34
666,661,47,18,21,19,72
31,337,43,98,16,52,91
458,420,11,5,53,31,76
419,462,67,5,61,2,97
473,32,42,6,42,77,75
160,308,19,55,23,24,39
546,906,33,2,11,19,10
434,859,81,53,58,2,43
654,105,70,84,35,20,26
186,345,61,56,79,24,12
321,296,83,64,23,84,57
513,906,80,22,48,58,84
513,546,44,26,76,91,15
154,546,54,91,16,27,15
407,526,51,3,22,73,63
393,249,9,81,71,82,97
268,537,92,23,11,92,61
504,504,81,40,67,0,92
16,222,89,23,68,0,21
438,494,71,74,66,37,63
154,252,78,69,97,5,99
252,154,41,69,39,5,16
184,877,73,74,41,43,62
58,814,31,87,31,83,9
26,170,94,38,13,53,16
252,520,65,20,2,40,37
128,13,9,79,97,13,32
355,160,18,74,40,90,96
58,597,68,50,83,83,24
170,26,44,67,46,95,63
170,27,52,56,19,19,10
246,765,94,55,18,64,81
537,613,33,10,51,34,57
434,172,66,78,63,92,80
121,356,75,68,96,84,10
137,58,89,5,88,83,6
5,469,69,51,60,33,39
5,375,59,30,41,98,7
698,411,24,38,25,95,88
20,366,40,34,32,85,6
183,355,55,37,24,57,0
355,183,89,98,69,57,59
666,367,11,45,89,55,30
342,511,71,0,29,51,63
282,311,52,84,69,14,39
40,753,27,29,76,21,28
482,172,27,38,48,13,3
144,144,0,44,6,84,17
467,107,52,90,59,29,74
164,2,85,82,90,77,21
164,412,11,73,0,32,96
847,40,0,35,26,51,62
859,57,96,28,88,70,44
60,280,33,84,25,80,7
60,214,11,41,89,37,79
57,859,46,55,81,49,52
859,2,40,86,78,48,32
820,150,41,13,8,43,79
18,104,3,57,34,3,67
376,262,4,22,15,92,55
150,820,42,22,27,22,6
549,274,33,59,67,10,0
252,160,23,0,81,6,61
107,467,9,26,55,54,46
